time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.2000000000000006,0.713600640065,0.558775141761,0.0,3.13627736632,3.50801884241,0.0,1.85161052032,0.868771084853,-9.7224515982,4.14697081187,-4.1317107091,0.0,250.21127694,199.725388059,199.654178758,250.158072861,23,-3.91242025058
1.2000000000000006,0.714416657828,0.547527941723,0.0,3.11854334661,3.49421010848,0.0,1.84628799237,0.844964676442,-9.70238759747,4.13122682098,-4.12981537195,0.0,249.898026424,200.092937387,200.184545754,249.721796567,24,-3.88760763728
1.2000000000000006,0.715923680823,0.541637319568,0.0,3.12550925505,3.46058907152,0.0,1.83280051196,0.827046344719,-9.7076287687,4.13579640251,-4.17402300571,0.0,250.31980665,199.862766216,199.665735516,249.369239175,25,-3.85575383431
1.2000000000000006,0.713001769115,0.547543269104,0.0,3.11267084032,3.47960560272,0.0,1.83559498224,0.840514747507,-9.70175823748,4.11952403748,-4.15105139439,0.0,249.955993704,200.176750345,199.846073609,249.624798938,26,-3.88872854506
1.2000000000000006,0.714387667801,0.558579453476,0.0,3.15184369811,3.50676791489,0.0,1.85172538379,0.869997580829,-9.72902879237,4.16009149017,-4.12217503716,0.0,250.040309039,199.980165029,199.776969161,250.126977906,27,-3.91877520222
1.2000000000000006,0.711771940593,0.547981124975,0.0,3.12030397932,3.49730163461,0.0,1.84117989487,0.847320437477,-9.7089166926,4.1334111663,-4.12713689941,0.0,249.375815384,199.366104394,199.915377739,249.943292193,28,-3.86618087487
1.2000000000000006,0.714974550167,0.555304880071,0.0,3.15191103428,3.4979819902,0.0,1.85027808473,0.861808211616,-9.72232343836,4.18192485967,-4.14025158295,0.0,249.99682391,199.644887602,199.922127634,250.727572585,29,-3.91611141403
1.2000000000000006,0.717138988319,0.548860398858,0.0,3.13321921752,3.47928026353,0.0,1.84463934183,0.843103669735,-9.70607945607,4.15572228599,-4.15620365645,0.0,250.570739094,200.188620382,199.759185857,249.867341939,30,-3.92594946435
1.2000000000000006,0.717490245386,0.541924224756,0.0,3.11593229972,3.47327192461,0.0,1.8427664767,0.828109707501,-9.6974160266,4.14034454665,-4.15317607462,0.0,249.81636096,199.458311703,200.516516561,250.705819504,31,-3.88276936523
1.2000000000000006,0.71707370185,0.550832582059,0.0,3.14448123814,3.52415845034,0.0,1.87434680258,0.847030022984,-9.69432012284,4.16777586618,-3.69129194566,0.0,249.793882825,242.170467316,200.062261854,250.438234371,32,-3.89380212632
1.2000000000000006,0.0166136935126,0.932962667168,0.0,3.13648679829,6.24384477307,0.0,0.0321585379241,1.78188744293,-9.65329196143,4.14758849513,-0.0412519821125,0.0,249.263932745,249.478543636,199.548987066,249.961993672,33,-3.85944236157
1.2000000000000006,0.00661162248764,0.927527798111,0.0,3.11137540605,6.25931344617,0.0,0.0146676704735,1.78641547083,-9.63708160724,4.12049490684,-0.0212986887518,0.0,249.601576226,250.441083128,200.566985215,250.175272954,34,-3.8165221218
1.2000000000000006,-0.010233921926,0.927470969382,0.0,3.12885022839,0.00556702481745,0.0,-0.0191917547784,1.77989178501,-9.64340029952,4.15420636186,-0.0205085124907,0.0,250.016196775,250.074404429,199.814690357,250.366885667,35,-3.8314224741
1.2000000000000006,0.009041158602,0.930528279241,0.0,3.14580244312,6.26511300026,0.0,0.0176591840322,1.77964136364,-9.64824868431,4.16079296012,-0.00761621615915,0.0,249.227860921,250.064366982,200.25118783,249.851936651,36,-3.84506322472
1.2000000000000006,-0.00669792793538,0.928514320634,0.0,3.12437168406,0.0349392338646,0.0,-0.0153609657321,1.78209088827,-9.63999339471,4.13782530632,0.0728619270933,0.0,249.310744239,249.795822819,200.092529197,249.63315578,37,-3.82545236111
1.2000000000000006,-0.0155771077912,0.927352573835,0.0,3.10010634379,0.0517570011469,0.0,-0.0339871734788,1.78949533062,-9.63177996987,4.10855162737,0.0677697630821,0.0,249.81002457,249.885738434,200.316444272,249.636805308,38,-3.86431386098
1.2000000000000006,0.00659728168882,0.933745887736,0.0,3.13274351414,6.27372675451,0.0,0.0123722502972,1.78814086119,-9.65027091604,4.15200285182,-0.0195751845047,0.0,250.794558308,249.913690498,200.216367315,250.545100057,39,-3.84191283577
1.2000000000000006,-0.00858011751885,0.925539178492,0.0,3.12441035834,0.0239679957142,0.0,-0.0169254737238,1.78131187839,-9.63800233064,4.16656544037,0.0267044529259,0.0,250.583969056,250.028564271,199.457867575,250.534026687,40,-3.81540807816
1.2000000000000006,-0.00639625020304,0.928631661064,0.0,3.13291391711,0.0010460168176,0.0,-0.0113692573356,1.78244172096,-9.6422312931,4.16324593363,-0.0182957218,0.0,250.549589945,250.148806452,200.163955832,250.069788219,41,-3.83486367523
1.2000000000000006,-0.00845141814085,0.930917001335,0.0,3.12724203549,0.03549855405,0.0,-0.0184173832444,1.78373523524,-9.64447478313,4.12912383242,0.0579495171708,0.0,249.979462422,250.166254716,200.390242371,249.515738738,42,-3.84862750333
1.2000000000000006,0.011184572282,0.92364699834,0.0,3.10442301075,6.25587625168,0.0,0.0223502611756,1.78759756654,-9.62345265126,4.1536439031,-0.0320293477062,0.0,250.16258096,250.148128284,199.89743372,250.575864441,43,-3.84966240817
1.2000000000000006,6.96543543475e-05,0.930587798172,0.0,3.12639764713,6.28269588501,0.0,-0.00029001338199,1.78243887465,-9.64996478725,4.11651669764,-0.0114484937809,0.0,250.34484718,249.671936965,200.091902408,248.779546039,44,-3.77834859614
1.2000000000000006,0.00267268499124,0.924865618793,0.0,3.11910072854,6.28229886764,0.0,0.00567904581729,1.77887160053,-9.62997966545,4.09506271805,0.010012191789,0.0,249.784762645,249.599057997,199.252452931,241.370737104,45,-3.79438750661
1.2000000000000006,0.0017937216436,0.145611524377,0.0,0.439537033226,6.27171685088,0.0,0.00387923718324,0.22343696363,-9.34802458883,0.384020399907,-0.0338182964515,0.0,250.136425157,249.180649499,199.804615012,199.568348803,46,0.213186855679
1.2000000000000006,0.00661983424702,0.0033585052592,0.0,0.0151684015022,6.23613080767,0.0,0.00979844665048,0.00519369638793,-9.582725425,0.0111566517494,-0.0786561660915,0.0,250.201579117,249.862201663,200.058975961,199.731740793,47,11.150481613
1.2000000000000006,-0.00218819268883,0.000100597732749,0.0,6.26791157835,0.0035294092597,0.0,-0.00371910410897,0.00061098403916,-9.59184314112,-0.0545642425573,-0.0247929848059,0.0,250.648265733,249.457262392,200.848926169,199.803926577,48,11.2072677285
1.2000000000000006,-0.0045292984348,0.00334288603346,0.0,0.0215596051619,0.0436875453363,0.0,-0.00548684218334,0.00443205939194,-9.60003868796,0.0210976203769,0.171446379987,0.0,241.445746978,246.048453046,201.608056939,199.949332894,49,11.1535043943
1.2000000000000006,-0.00141903785573,-0.000999339961768,0.0,6.28034541718,6.27716400721,0.0,-0.00184832137066,-0.00165064323945,-9.58989344317,0.00227429169886,0.00432469908847,0.0,249.482992347,250.442408378,199.691720443,199.832693334,50,11.200558476
1.1400000000000006,-0.640742604986,-0.000388486868839,0.0,6.26398852672,2.42774397126,0.0,-1.43786534565,0.00280112824105,-9.9108043798,-0.0496052299802,3.76139202165,0.0,199.480862947,250.001459577,200.389140726,199.9302406,51,-2.85079019838
1.1400000000000006,-0.658742193259,-0.000929245870096,0.0,6.23141222285,2.85576576198,0.0,-1.25626440873,0.000694676142561,-9.97417037548,-0.107070226134,4.0267531175,0.0,199.547349761,249.243590437,200.440064254,199.276871689,52,-2.52983311839
1.1400000000000006,-0.656949296409,0.000716239550699,0.0,6.2705857063,2.85584506387,0.0,-1.2538148083,0.00152686751766,-9.97482443017,-0.0254548520226,4.01494592455,0.0,200.448639516,249.65277155,200.46109102,200.514476567,53,-2.51237793639
1.1400000000000006,-0.659101821018,-0.000669971182283,0.0,6.25794154691,2.87605580507,0.0,-1.2509586889,9.1222686252e-05,-9.9701418936,-0.044716218447,4.05252705941,0.0,200.173546776,250.348687196,199.83563279,199.64677996,54,-2.53105774542
1.1400000000000006,-0.657321224653,0.00219439244563,0.0,0.0358344331043,2.8879741792,0.0,-1.24798302099,0.00065425160295,-9.96378831898,0.0584618200254,4.07335623027,0.0,199.954340065,249.644816586,199.588492327,200.738758122,55,-2.52626615943
1.1400000000000006,-0.656834927084,-0.000958437278896,0.0,0.00496570132984,2.88935859201,0.0,-1.24466172022,-0.000997136061441,-9.96481182874,0.0216128640664,4.07090977026,0.0,199.938215544,249.484082885,200.331676158,200.152970904,56,-2.50955601807
1.1400000000000006,-0.655688764474,-0.000228189278946,0.0,6.2610673685,2.87836255923,0.0,-1.24846057969,0.000755923485096,-9.9681570116,-0.0352692415529,4.08385548504,0.0,199.257525703,250.514942974,200.490552309,199.862422102,57,-2.49954666093
1.1400000000000006,-0.657567717006,0.000856552367374,0.0,0.0293795534983,2.88897094996,0.0,-1.24638492085,-0.000356307387113,-9.96680729347,0.0493081499948,4.06576247335,0.0,199.707267057,249.552256724,200.500415472,200.570241515,58,-2.51323617164
1.1400000000000006,-0.656955670342,0.000133221522155,0.0,6.25410408429,2.88381531982,0.0,-1.24747373627,0.000867331111088,-9.96656180383,-0.0681851758107,4.06705165435,0.0,199.958417814,250.207337083,200.117305368,199.357344029,59,-2.51122350671
1.1400000000000006,-0.65718620366,0.000360906914925,0.0,0.0126281905521,2.86005046387,0.0,-1.25217932686,-1.9142449612e-05,-9.96895587536,0.0279117903243,4.02257447457,0.0,200.303138442,249.217324593,199.920493174,199.859606743,60,-2.52777132501
1.1400000000000006,-0.657757451598,0.00033686033524,0.0,0.0116211184794,2.87103370409,0.0,-1.25256302844,-0.000210870835263,-9.97099640044,0.0236904974161,4.06259856633,0.0,199.908807371,250.383695421,199.86262263,200.494816299,61,-2.50179629059
1.1400000000000006,-0.658113037479,-0.000158163593528,0.0,0.0214490016174,2.89163753897,0.0,-1.24476357999,-0.00140673684822,-9.96916887662,0.0299977581491,4.07296517026,0.0,199.799207226,249.844797109,200.073767943,200.158892735,62,-2.50602577463
1.1400000000000006,-0.653660623425,-0.000823450115549,0.0,6.27066514817,2.84978221804,0.0,-1.25067602224,-0.000234237860927,-9.97405097291,-0.0178890706737,4.03262001575,0.0,199.809483733,249.907883673,199.66167365,199.399503866,63,-2.49514997128
1.1400000000000006,-0.659319907426,0.000807956259834,0.0,0.0225692005304,2.87082148839,0.0,-1.25632251912,-0.000633475795454,-9.96214665773,0.016310566585,4.05378265956,0.0,199.951591656,249.860131403,200.776323048,200.028667042,64,-2.55681278708
1.1400000000000006,-0.658892848942,0.000455229663312,0.0,0.0135024243154,2.8701770506,0.0,-1.25457024623,-0.000350323175449,-9.96646409408,0.0119805077731,4.04192320624,0.0,200.633238702,249.437691222,200.582496467,200.394113088,65,-2.53697536762
1.1400000000000006,-0.662487187598,-0.000307899921969,0.0,6.26576444525,2.88819670394,0.0,-1.25473959411,0.000189510723868,-9.96369380589,-0.0359537012891,4.07310111852,0.0,199.576846093,250.298409858,200.290135596,199.786930326,66,-2.5520647127
1.1400000000000006,-0.635982119591,0.00043552068396,0.0,0.0195632198078,1.98443231492,0.0,-1.58120160127,-0.00528635219953,-10.1491628071,0.030837868075,2.3428642251,0.0,200.492901293,229.592447301,199.707434259,200.251267333,67,-2.29235130383
1.1400000000000006,-0.0679274705341,-0.000365761535097,0.0,0.000481971234383,0.390019870789,0.0,-0.111601389642,-0.000502334276964,-9.82909744003,-0.0121726984566,0.647928657733,0.0,200.520241993,222.107956984,200.688438871,200.034898302,68,10.4735485405
1.1400000000000006,-0.000446939608893,-0.000277621542468,0.0,6.28039653273,0.0159490408879,0.0,0.0022631124583,0.000123879492391,-9.99479800612,-0.00119789577116,0.0302101662312,0.0,200.602731423,200.500519488,200.22718487,200.269481381,69,10.9659378948
1.1400000000000006,-0.00771159986935,-0.000164868017838,0.0,0.010942739013,0.100947523862,0.0,0.00209190987339,-0.0020647861636,-9.97945268219,0.0397047700563,0.242014977926,0.0,200.602510461,213.673875859,200.127746158,200.631324437,70,10.9156850402
1.1400000000000006,-0.00576757100066,0.00160669630345,0.0,0.011888534437,0.101650805802,0.0,0.00540031820204,0.000357588827801,-9.97269296609,0.019181765284,0.210542570788,0.0,200.990008546,210.821560594,200.509526705,200.718417474,71,10.9046736173
1.1400000000000006,-0.0367055150515,-0.00115296748925,0.0,6.26222002535,0.298028609575,0.0,-0.0464725596149,0.000569479463745,-9.87943485048,-0.0375862209183,0.663510917431,0.0,200.588666757,234.826471509,200.169807959,199.862466004,72,10.675304317
1.1400000000000006,-0.000526152929571,-0.00106669837535,0.0,6.27027928868,0.0918817432619,0.0,0.0104090362541,0.000534886188476,-9.97143842274,-0.0138460379184,0.504806926569,0.0,200.023052005,218.961088824,200.25934785,200.057028789,73,10.9714450647
1.1400000000000006,-0.00189475749854,-0.00132854310456,0.0,6.26646300321,0.0772334804355,0.0,0.00370478136921,0.00064554744117,-9.96578778418,-0.0221627599737,0.605931109268,0.0,199.719880617,245.138742573,200.029945471,200.413099306,74,10.9660108958
1.1400000000000006,-0.00767035969942,-0.00318129763209,0.0,6.26104105567,0.38257297996,0.0,0.00193913882729,-0.00316920302774,-9.83066865025,-0.0270075643269,1.56076812185,0.0,200.214734613,247.838784267,200.189161279,200.187765054,75,10.8747848257
1.1400000000000006,-0.0368054922861,0.0010106062108,0.0,6.28175944118,0.315236163001,0.0,-0.0481835434394,0.00166042547842,-9.87102859328,-0.0185716469755,0.739671084069,0.0,199.987547671,248.358185488,200.585884207,200.089033007,76,10.6803516664
1.1400000000000006,-0.390851507079,-0.00152002176744,0.0,6.25689193469,1.69073506375,0.0,-1.28819170052,0.00214944731237,-9.81457579125,-0.0681554477508,1.98343867184,0.0,199.502486888,200.476307184,200.364849242,199.070092875,77,-1.05877216346
1.1400000000000006,-0.4330116096,-0.00122334702642,0.0,6.26783776902,2.05936988273,0.0,-1.24414823478,0.00220973460725,-9.9417664233,-0.016826133545,2.47903732102,0.0,200.421826154,200.44991766,199.70940901,199.627290732,78,-1.25050470368
1.1400000000000006,-0.0223451507663,0.00156445982297,0.0,0.0223299557573,0.127364299195,0.0,-0.0158616656217,-0.00163637708749,-9.97308412887,0.0359774427513,0.274381725628,0.0,201.201881996,214.094550236,200.096752454,200.386818654,79,10.8019607707
1.1400000000000006,-0.464439561165,-0.00245409082922,0.0,6.25731238493,1.56033095719,0.0,-1.42688107934,-0.000500187306268,-9.78044450909,-0.0415951588107,1.90911289051,0.0,199.634173793,200.622369671,199.685736711,199.599135123,80,-1.46596013465
1.1400000000000006,-0.370740817687,-0.00102606607771,0.0,6.28030023471,1.19794937338,0.0,-1.14983563685,-0.00151463945556,-9.59265883338,-0.00764277062611,1.35877131658,0.0,200.086184345,200.703905946,199.636905543,199.6652146,81,-1.09568158027
1.1400000000000006,-0.332012630997,-0.000742920526622,0.0,0.00264197211011,1.95916628731,0.0,-1.16948262532,-0.00152234577926,-9.77761481222,0.0167064117127,3.20680385886,0.0,199.699451977,210.982783886,199.421614271,199.626544282,82,-0.701954841386
1.1400000000000006,-0.510200141398,0.000174694090677,0.0,6.26697972921,2.28992605471,0.0,-1.23934342895,0.00291719314022,-9.98731219583,-0.0639986370671,2.73373446318,0.0,200.264811725,199.813005393,200.550649706,199.753879024,83,-1.679309862
1.1400000000000006,-0.646458247693,-0.000740694205401,0.0,0.0225267103319,2.25660885044,0.0,-1.38566140294,-0.00637635563068,-10.1536724516,0.0508445106923,2.3042631842,0.0,200.516478543,200.679848893,199.721549341,200.367150815,84,-2.40359293777
1.1400000000000006,-0.653686455963,-0.00187274667982,0.0,6.27300415732,2.23655236917,0.0,-1.36867710461,0.00116950604384,-10.2230342052,0.00577581529619,2.06242052763,0.0,199.425803035,200.319202016,200.266714884,200.104538334,85,-2.45952766335
1.1400000000000006,-0.55697547342,0.000228863851703,0.0,0.029601152521,2.10462598987,0.0,-1.37564365197,-0.00734307428564,-10.0376798422,0.0541037635446,2.37945578515,0.0,199.559181175,201.018578631,199.226965599,199.12892344,86,-1.95944358799
1.1400000000000006,-0.601483623167,0.0014095968701,0.0,6.27136296426,1.86223618296,0.0,-1.55373616932,0.00482913674445,-10.0918686881,-0.0339937272427,1.79346761091,0.0,199.780240905,199.768856461,200.265314999,200.365096795,87,-2.14854820459
1.1400000000000006,-0.597034592845,-0.000816407194394,0.0,6.2702477543,1.58615532875,0.0,-1.64093482052,0.00142717465033,-9.97580765261,-0.0122897978503,1.34325098564,0.0,200.434939955,199.711407437,199.809166948,200.329228845,88,-2.13878916114
1.1400000000000006,-0.105731639286,0.000774662048267,0.0,6.27380347896,1.09432817958,0.0,-0.506611328703,0.000902088406813,-9.50018233406,-0.0313452872985,2.68305356824,0.0,199.80758465,249.606208551,200.675104316,200.371755097,89,5.30348477349
1.1400000000000006,-0.649104871208,-0.00102711673768,0.0,0.0156211249213,2.30891353607,0.0,-1.32857774728,-0.00462646310218,-10.1870266011,0.0403366984353,2.20928461074,0.0,199.740152447,200.435027117,199.934523198,200.172464594,90,-2.43658070197
1.1400000000000006,-0.0206507727553,-0.000737741504853,0.0,0.00621900693,0.667601533293,0.0,-0.0877462907262,-0.001282085722,-9.69072326265,0.0218975656499,2.14575185485,0.0,200.992421463,246.654106768,199.65974888,199.933063742,91,10.80274911
1.1400000000000006,-0.647785864244,-0.000598445456298,0.0,6.27585361748,1.86604641875,0.0,-1.60908014907,0.00143685494574,-10.189770839,-0.00761381241006,1.61608186908,0.0,200.185972936,200.16285248,200.038674068,199.84671976,92,-2.33322756641
1.1400000000000006,-0.647145632876,4.38415184641e-05,0.0,0.0045635259759,2.27324019046,0.0,-1.34081542701,-0.000626432774146,-10.2025468095,0.0222721926349,2.1354868724,0.0,199.928213917,199.763767313,199.415881912,199.931491719,93,-2.4199580911
1.1400000000000006,-0.473810750286,-0.00255205546402,0.0,6.24079902978,1.35977329007,0.0,-1.41930072519,-0.000647578914995,-9.74400064607,-0.0848121479229,1.24129221715,0.0,199.801215477,199.900198728,200.452307596,199.932991154,94,-1.56339922165
1.1400000000000006,-0.64461511232,0.00124172536671,0.0,0.0322467179956,2.27910244707,0.0,-1.33390099909,-0.00703636077926,-10.1935942413,0.0486052575802,2.13707843843,0.0,199.667738134,199.710719329,200.14501144,200.347315247,95,-2.44575089051
1.1400000000000006,-0.647702373898,-0.000287285733408,0.0,0.00801473135236,2.29191403771,0.0,-1.32866829774,-0.00198606168637,-10.1982742479,0.0263195995824,2.1481236927,0.0,199.537207893,200.126360248,199.716963131,200.171459132,96,-2.43839642667
1.1400000000000006,-0.650193664284,0.0013688875581,0.0,0.0101262686824,2.32973859851,0.0,-1.30511102423,-0.00103856197835,-10.1921764403,0.00789003404345,2.16994366718,0.0,200.0023421,199.799225981,199.53651356,200.22385469,97,-2.45608929149
1.1400000000000006,-0.65195458111,-5.52801179973e-05,0.0,6.25675975893,2.78532202899,0.0,-1.20107961924,0.000776253266508,-9.94692508369,-0.0307377210452,3.13240522926,0.0,199.911360883,200.582865056,199.540929173,200.308763189,98,-2.49836145519
1.1400000000000006,-0.218186690749,0.0025318488661,0.0,0.00702618909032,0.961005976798,0.0,-0.69444942835,0.00446996315387,-9.54181996028,-0.00564879804189,1.21416744581,0.0,200.677131582,202.482354542,200.255462293,199.803635885,99,-0.389378803715
1.1400000000000006,-0.648049999456,-0.00106132706218,0.0,0.0060017053257,2.73295207927,0.0,-1.19615402515,-0.00133167584683,-9.96193431947,0.0274311391246,2.97750873985,0.0,200.356960119,200.518915633,200.257901195,200.424758084,100,-2.49215108158
1.1400000000000006,-0.581777061538,-0.000231416982807,0.0,6.27826749586,2.67437892606,0.0,-1.23616851824,0.000294751953622,-9.97009462259,-0.00594801249638,3.93480838422,0.0,199.885131594,244.101589678,199.673666548,199.872985756,101,-2.0626273126
1.1400000000000006,-0.628048512713,0.000905674207508,0.0,6.27838418625,1.97223279135,0.0,-1.55685799502,0.00197896649636,-10.1598213768,-0.0322272347573,2.09349521792,0.0,199.930467484,202.08659324,200.091874232,199.238520043,102,-2.2619594292
1.1400000000000006,-0.629942195813,-0.000615695705103,0.0,6.26709666137,2.69514292207,0.0,-1.1988607871,0.000359255627816,-9.96020360056,-0.0211756717592,3.02061434025,0.0,200.630520905,199.45718127,199.882331131,200.288686956,103,-2.39599257347
1.1400000000000006,-0.623091476735,-0.000860350627657,0.0,6.25880633024,2.71336321511,0.0,-1.21131511582,0.000274873087292,-9.94691284183,-0.0505240513289,3.22155712446,0.0,200.515639095,202.090579096,200.376511117,199.604409314,104,-2.35864585403
1.1400000000000006,-0.642022125481,-9.12618337892e-05,0.0,0.0298338645581,2.10193005202,0.0,-1.45174934909,-0.00874995621397,-10.2155803332,0.0587498630806,1.94141636174,0.0,200.222704466,200.323212611,199.814789556,199.843128486,105,-2.36203477178
1.1400000000000006,-0.643294287713,0.000845748519669,0.0,0.000237745703745,2.05949061509,0.0,-1.54717726885,0.00124165043659,-10.2152583364,0.0108228250234,2.47671803198,0.0,199.061148579,250.705752172,199.598613447,200.732512105,106,-2.32252152119
1.1400000000000006,-0.619136004289,0.000210761577851,0.0,0.0100412030197,1.92352635423,0.0,-1.54108317223,-0.00298845082311,-10.1575645565,0.00473007060504,1.76425423403,0.0,200.34191513,200.651761774,200.516594518,199.902848991,107,-2.23257478091
1.1400000000000006,-0.524180154276,0.00264783157131,0.0,0.0414083634643,1.73907038601,0.0,-1.49562855637,-0.00608886343736,-9.95756173583,0.0690794814654,1.77135745456,0.0,200.119785036,201.066523429,200.120014374,200.594293795,108,-1.78601043539
1.1400000000000006,-0.654198650405,-0.000714538386549,0.0,6.2491965853,2.86333286627,0.0,-1.24935557445,0.000762010767205,-9.9750414749,-0.0431171865684,4.04006412052,0.0,200.768154953,249.909221262,199.62136563,200.729985397,109,-2.48467826366
1.1400000000000006,-0.605342089433,-0.000444911516604,0.0,0.0159752332727,1.99111602879,0.0,-1.48593523297,-0.00489168563004,-10.1638333,0.0455309920698,1.86414737777,0.0,200.552844863,200.47767424,199.706506014,200.407977477,110,-2.14992030201
